Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
 [156] PSE_Molekulardynamik_WS12::potential_t::~potential_t() [175] PSE_Molekulardynamik_WS12::domain_t::~domain_t() [74] utils::Vector<double, 3>::toString() const
  [87] PSE_Molekulardynamik_WS12::simulation_t::thermostat() [176] PSE_Molekulardynamik_WS12::inputs_t::parse(xsd::cxx::xml::dom::parser<char>&, xsd::cxx::tree::flags) [72] char* std::string::_S_construct<char*>(char*, char*, std::allocator<char> const&, std::forward_iterator_tag)
  [88] PSE_Molekulardynamik_WS12::simulation_t::gravitation() [91] PSE_Molekulardynamik_WS12::inputs_t::cuboid() [30] std::_List_base<Particle, std::allocator<Particle> >::~_List_base()
 [157] PSE_Molekulardynamik_WS12::simulation_t::dimensionCount() [123] PSE_Molekulardynamik_WS12::inputs_t::sphere() [29] std::list<Particle, std::allocator<Particle> >::list(std::list<Particle, std::allocator<Particle> > const&)
 [158] PSE_Molekulardynamik_WS12::simulation_t::outputPhaseSpace() [124] PSE_Molekulardynamik_WS12::inputs_t::inputFile() [193] std::list<Particle, std::allocator<Particle> >::~list()
  [36] PSE_Molekulardynamik_WS12::simulation_t::parse(xsd::cxx::xml::dom::parser<char>&, xsd::cxx::tree::flags) [177] PSE_Molekulardynamik_WS12::inputs_t::inputs_t(xercesc_3_1::DOMElement const&, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [48] std::list<Particle, std::allocator<Particle> >::operator=(std::list<Particle, std::allocator<Particle> > const&)
 [159] PSE_Molekulardynamik_WS12::simulation_t::t_end() [178] PSE_Molekulardynamik_WS12::inputs_t::~inputs_t() [69] std::vector<Cell, std::allocator<Cell> >::_M_insert_aux(__gnu_cxx::__normal_iterator<Cell*, std::vector<Cell, std::allocator<Cell> > >, Cell const&)
 [101] PSE_Molekulardynamik_WS12::simulation_t::domain() [26] LinkedCellParticleContainer::addParticles(std::list<Particle, std::allocator<Particle> >) [194] std::vector<Cell, std::allocator<Cell> >::~vector()
  [73] PSE_Molekulardynamik_WS12::simulation_t::inputs() [23] LinkedCellParticleContainer::getParticles() [195] std::vector<Cell, std::allocator<Cell> >::operator=(std::vector<Cell, std::allocator<Cell> > const&)
 [160] PSE_Molekulardynamik_WS12::simulation_t::output() [179] LinkedCellParticleContainer::getDomainSize() [130] std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> >::_M_insert_aux(__gnu_cxx::__normal_iterator<xsd::cxx::tree::sequence_common::ptr*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > >, xsd::cxx::tree::sequence_common::ptr const&)
 [161] PSE_Molekulardynamik_WS12::simulation_t::delta_t() [47] LinkedCellParticleContainer::applyToHaloParticles(int, void (*)(Particle&)) [59] std::vector<std::pair<Cell*, Cell*>, std::allocator<std::pair<Cell*, Cell*> > >::_M_insert_aux(__gnu_cxx::__normal_iterator<std::pair<Cell*, Cell*>*, std::vector<std::pair<Cell*, Cell*>, std::allocator<std::pair<Cell*, Cell*> > > >, std::pair<Cell*, Cell*> const&)
  [97] PSE_Molekulardynamik_WS12::simulation_t::potential() [2] LinkedCellParticleContainer::applyToParticlePairs(void (*)(Particle&, Particle&)) [196] std::vector<std::pair<Cell*, Cell*>, std::allocator<std::pair<Cell*, Cell*> > >::~vector()
  [37] PSE_Molekulardynamik_WS12::simulation_t::simulation_t(xercesc_3_1::DOMElement const&, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [5] LinkedCellParticleContainer::updateContainingCells() [197] std::vector<std::pair<Cell*, Cell*>, std::allocator<std::pair<Cell*, Cell*> > >::operator=(std::vector<std::pair<Cell*, Cell*>, std::allocator<std::pair<Cell*, Cell*> > > const&)
 [162] PSE_Molekulardynamik_WS12::simulation_t::~simulation_t() [6] LinkedCellParticleContainer::applyToSingleParticles(void (*)(Particle&)) [49] std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&)
 [163] PSE_Molekulardynamik_WS12::thermostat_t::parse(xsd::cxx::xml::dom::parser<char>&, xsd::cxx::tree::flags) [15] LinkedCellParticleContainer::applyToBoundaryParticles(int, void (*)(Particle&)) [50] std::vector<bool, std::allocator<bool> >::~vector()
 [164] PSE_Molekulardynamik_WS12::thermostat_t::initialT() [8] LinkedCellParticleContainer::applyToPeriodicBoundaryParticlePairs(int, void (*)(Particle&, Particle)) [46] std::vector<bool, std::allocator<bool> >::operator[](unsigned long)
 [102] PSE_Molekulardynamik_WS12::thermostat_t::frequency() [7] LinkedCellParticleContainer::getCell(utils::Vector<double, 3>) [58] std::vector<int, std::allocator<int> >::_M_insert_aux(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&)
